"index","Source","Values","MitVwind","MaxVwind","MinVwind","MitNRotor","MaxNRotor","MinNRotor","MitP","MaxP","MinP","GoPos","Hour","Wexp","Minutes","MitQ","MaxQ","MinQ","PavaVwind","PavaTech","PavaForceM","PavaExtern","Pitch","?1","?2","?3","?4","?5","?6","?7","?8"
"2016-03-16 04:20:00.000000","Rep","10.0","7.4","9.0","5.8","10.9","12.35","9.37","1045.0","1536.0","630.0","-317.0","2809.0","3097656.0","16.0","-3.0","3.0","-11.0","1058.0","1058.0","1058.0","1058.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-03-16 04:30:00.000000","Rep","10.0","6.7","8.5","5.5","9.8","10.67","9.21","731.0","961.0","599.0","-320.0","2809.0","3097778.0","26.0","-13.0","-3.0","-18.0","741.0","741.0","741.0","741.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-03-16 04:40:00.000000","Rep","10.0","7.1","8.2","6.0","10.47","10.89","9.88","903.0","1021.0","750.0","-320.0","2809.0","3097929.0","36.0","-17.0","-6.0","-21.0","907.0","907.0","907.0","907.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-03-16 04:50:00.000000","Rep","10.0","7.1","8.4","6.0","10.68","11.54","9.92","966.0","1234.0","758.0","-320.0","2809.0","3098090.0","46.0","-19.0","-9.0","-28.0","966.0","966.0","966.0","966.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-03-16 05:00:00.000000","Rep","10.0","7.0","8.2","5.2","10.72","11.57","9.77","977.0","1244.0","718.0","-320.0","2809.0","3098254.0","56.0","-12.0","-4.0","-22.0","986.0","986.0","986.0","986.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-03-16 05:10:00.000000","Rep","10.0","6.9","8.7","5.4","10.65","11.76","9.78","959.0","1316.0","704.0","-319.0","2810.0","3098414.0","6.0","-13.0","-5.0","-23.0","964.0","964.0","964.0","964.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-03-16 05:20:00.000000","Rep","10.0","6.8","8.5","5.3","9.89","11.36","8.58","760.0","1166.0","465.0","-312.0","2810.0","3098541.0","16.0","-18.0","-4.0","-30.0","769.0","769.0","769.0","769.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-03-16 05:30:00.000000","Rep","10.0","7.2","9.1","5.5","10.51","11.59","9.47","922.0","1246.0","651.0","-314.0","2810.0","3098695.0","26.0","-21.0","-11.0","-35.0","928.0","928.0","928.0","928.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-03-16 05:40:00.000000","Rep","10.0","6.7","8.2","4.9","9.79","10.82","8.95","734.0","1005.0","543.0","-317.0","2810.0","3098817.0","36.0","-14.0","-3.0","-23.0","751.0","751.0","751.0","751.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-03-16 05:50:00.000000","Rep","10.0","6.7","8.7","4.7","9.92","11.11","8.18","774.0","1082.0","381.0","-315.0","2810.0","3098946.0","46.0","-14.0","2.0","-32.0","787.0","787.0","787.0","787.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-03-16 06:00:00.000000","Rep","10.0","7.4","9.0","4.8","10.78","12.75","8.71","1011.0","1717.0","491.0","-314.0","2810.0","3099116.0","56.0","-16.0","-5.0","-26.0","992.0","992.0","992.0","992.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-03-16 06:10:00.000000","Rep","10.0","9.2","11.5","6.3","1.92","12.76","1.56","20.0","1709.0","-29.0","-317.0","2810.0","3099119.0","56.0","-1.0","111.0","-51.0","1419.0","0.0","1419.0","1419.0","59.21","65.535","65.535","65.535","6553.5","6553.5","6553.5","131.0","65535.0"
"2016-03-16 06:20:00.000000","Rep","10.0","8.8","11.4","5.1","1.63","1.83","1.44","-2.0","0.0","-4.0","-317.0","2810.0","3099119.0","56.0","-1.0","0.0","-3.0","1248.0","0.0","1248.0","1248.0","60.09","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 06:30:00.000000","Rep","10.0","8.5","11.6","3.1","1.54","1.77","1.34","-2.0","-1.0","-3.0","-317.0","2810.0","3099119.0","56.0","-1.0","0.0","-3.0","1103.0","0.0","1103.0","1103.0","60.09","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 06:40:00.000000","Rep","10.0","8.8","11.6","4.6","1.58","1.92","1.33","-1.0","0.0","-3.0","-317.0","2810.0","3099119.0","56.0","0.0","0.0","-3.0","1202.0","0.0","1202.0","1202.0","60.09","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 06:50:00.000000","Rep","10.0","8.7","11.2","5.1","1.62","1.91","1.39","0.0","0.0","-3.0","-317.0","2810.0","3099119.0","56.0","0.0","0.0","0.0","1150.0","0.0","1150.0","1150.0","60.09","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 07:00:00.000000","Rep","10.0","9.9","12.4","6.5","1.82","2.03","1.61","0.0","0.0","-3.0","-317.0","2810.0","3099119.0","56.0","0.0","0.0","0.0","1734.0","0.0","1734.0","1734.0","60.09","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 07:10:00.000000","Rep","10.0","10.1","12.5","6.1","1.87","2.14","1.64","-2.0","-1.0","-4.0","-317.0","2810.0","3099119.0","56.0","0.0","0.0","-1.0","1784.0","0.0","1784.0","1784.0","60.09","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 07:20:00.000000","Rep","10.0","9.9","12.3","6.9","1.84","2.13","1.59","-3.0","-2.0","-4.0","-317.0","2810.0","3099119.0","56.0","-1.0","-1.0","-3.0","1756.0","0.0","1756.0","1756.0","60.09","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 07:30:00.000000","Rep","10.0","9.6","13.1","4.3","1.78","2.11","1.48","-2.0","-1.0","-31.0","-307.0","2810.0","3099119.0","56.0","-1.0","0.0","-8.0","1602.0","0.0","1602.0","1602.0","60.09","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 07:40:00.000000","Rep","10.0","8.6","11.5","5.2","1.55","1.92","1.26","0.0","0.0","-3.0","-306.0","2810.0","3099119.0","56.0","0.0","0.0","0.0","1126.0","0.0","1126.0","1126.0","60.1","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 07:50:00.000000","Rep","10.0","8.4","12.2","3.0","1.59","2.1","1.31","0.0","0.0","-2.0","-306.0","2810.0","3099119.0","56.0","0.0","0.0","0.0","1091.0","0.0","1091.0","1091.0","60.11","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 08:00:00.000000","Rep","10.0","6.9","10.9","1.5","1.28","1.74","0.9","0.0","0.0","-2.0","-306.0","2810.0","3099119.0","56.0","0.0","0.0","0.0","646.0","0.0","646.0","646.0","60.12","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 08:10:00.000000","Rep","10.0","6.8","10.6","2.4","1.19","1.64","0.85","0.0","0.0","-2.0","-306.0","2810.0","3099119.0","56.0","0.0","0.0","0.0","551.0","0.0","551.0","551.0","60.12","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 08:20:00.000000","Rep","10.0","6.3","9.9","1.9","1.14","1.49","0.96","-1.0","0.0","-30.0","-302.0","2810.0","3099119.0","56.0","0.0","0.0","-6.0","433.0","0.0","433.0","433.0","60.12","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 08:30:00.000000","Rep","10.0","7.6","11.7","2.8","1.39","1.92","0.94","0.0","0.0","-2.0","-296.0","2810.0","3099119.0","56.0","0.0","0.0","0.0","793.0","0.0","793.0","793.0","60.12","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 08:40:00.000000","Rep","10.0","8.7","11.6","2.7","1.52","1.88","1.14","0.0","0.0","-2.0","-296.0","2810.0","3099119.0","56.0","0.0","0.0","0.0","1262.0","0.0","1262.0","1262.0","60.12","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 08:50:00.000000","Rep","10.0","7.9","11.7","2.8","1.46","1.92","1.06","0.0","0.0","-3.0","-296.0","2810.0","3099119.0","56.0","0.0","0.0","0.0","869.0","0.0","869.0","869.0","60.12","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 09:00:00.000000","Rep","10.0","7.5","11.6","2.1","1.19","2.03","0.0","-2.0","0.0","-46.0","-296.0","2810.0","3099119.0","56.0","0.0","0.0","-11.0","830.0","0.0","830.0","830.0","68.15","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 09:10:00.000000","Rep","10.0","6.0","12.5","1.7","0.01","0.11","0.0","-8.0","0.0","-24.0","-299.0","2810.0","3099119.0","56.0","-1.0","0.0","-7.0","479.0","479.0","0.0","479.0","91.93","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 09:20:00.000000","Rep","10.0","6.5","12.6","1.6","0.01","0.23","0.0","-6.0","-3.0","-25.0","-293.0","2810.0","3099119.0","56.0","-1.0","0.0","-7.0","748.0","748.0","0.0","748.0","91.94","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 09:30:00.000000","Rep","10.0","5.6","12.7","1.7","0.01","0.11","0.0","-6.0","-3.0","-25.0","-296.0","2810.0","3099119.0","56.0","-1.0","0.0","-7.0","380.0","380.0","0.0","380.0","91.94","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 09:40:00.000000","Rep","10.0","6.1","11.0","1.5","0.01","0.09","0.0","-6.0","-3.0","-25.0","-300.0","2810.0","3099119.0","56.0","-1.0","0.0","-7.0","514.0","514.0","0.0","514.0","91.94","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 09:50:00.000000","Rep","5.0","6.2","12.7","2.1","0.03","0.11","0.0","-6.0","-3.0","-25.0","-289.0","2810.0","3099119.0","56.0","-1.0","0.0","-7.0","525.0","525.0","0.0","525.0","91.94","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 10:10:00.000000","Rep","4.0","8.9","13.0","2.0","0.04","0.66","0.0","-2.0","0.0","-21.0","-276.0","2810.0","3099119.0","56.0","0.0","0.0","-4.0","978.0","978.0","0.0","978.0","91.95","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 10:20:00.000000","Rep","10.0","8.7","13.2","2.5","4.86","13.93","0.0","546.0","2484.0","-52.0","-291.0","2811.0","3099211.0","0.0","-31.0","2.0","-368.0","1486.0","1486.0","553.0","1486.0","49.19","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 10:30:00.000000","Rep","10.0","8.6","10.7","6.6","12.55","14.17","9.49","1721.0","2758.0","651.0","-296.0","2811.0","3099498.0","10.0","-112.0","10.0","-469.0","1725.0","1725.0","1725.0","1725.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 10:40:00.000000","Rep","10.0","7.9","10.4","3.9","11.38","14.3","8.16","1377.0","2933.0","357.0","-296.0","2811.0","3099728.0","20.0","-167.0","1.0","-597.0","1338.0","1338.0","1338.0","1338.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 10:50:00.000000","Rep","10.0","9.1","11.7","6.9","13.4","14.14","12.22","2089.0","2721.0","1497.0","-304.0","2811.0","3100078.0","30.0","-465.0","-10.0","-742.0","2055.0","2055.0","2055.0","2055.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 11:00:00.000000","Rep","10.0","8.9","11.1","6.2","13.43","14.25","11.9","2148.0","2854.0","1336.0","-300.0","2811.0","3100436.0","40.0","-418.0","-14.0","-644.0","2134.0","2134.0","2134.0","2134.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 11:10:00.000000","Rep","10.0","8.6","11.4","6.3","11.84","13.3","9.97","1353.0","1980.0","760.0","-297.0","2811.0","3100662.0","50.0","-97.0","5.0","-327.0","1348.0","1348.0","1348.0","1348.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 11:20:00.000000","Rep","10.0","8.4","10.9","5.8","12.33","13.53","10.78","1531.0","2114.0","963.0","-301.0","2812.0","3100917.0","0.0","-137.0","2.0","-289.0","1523.0","1523.0","1523.0","1523.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 11:30:00.000000","Rep","10.0","8.6","12.4","5.4","12.49","14.51","9.59","1675.0","3129.0","666.0","-290.0","2812.0","3101197.0","10.0","-196.0","2.0","-731.0","1624.0","1624.0","1624.0","1624.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 11:40:00.000000","Rep","10.0","8.3","11.1","5.5","12.08","13.98","9.58","1464.0","2575.0","670.0","-284.0","2812.0","3101441.0","20.0","-125.0","6.0","-599.0","1479.0","1479.0","1479.0","1479.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 11:50:00.000000","Rep","10.0","8.5","11.6","4.7","12.13","14.1","9.41","1553.0","2680.0","627.0","-286.0","2812.0","3101700.0","30.0","-136.0","3.0","-533.0","1554.0","1554.0","1554.0","1554.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 12:00:00.000000","Rep","10.0","7.7","11.9","5.3","11.04","13.69","8.68","1106.0","2225.0","481.0","-285.0","2812.0","3101885.0","40.0","-51.0","8.0","-413.0","1109.0","1109.0","1109.0","1109.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 12:10:00.000000","Rep","10.0","8.4","11.6","5.4","12.16","14.16","9.61","1530.0","2762.0","668.0","-289.0","2812.0","3102141.0","50.0","-221.0","7.0","-626.0","1488.0","1488.0","1488.0","1488.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 12:20:00.000000","Rep","10.0","8.4","11.1","6.5","12.1","13.88","9.62","1460.0","2395.0","673.0","-293.0","2813.0","3102384.0","0.0","-135.0","8.0","-539.0","1465.0","1465.0","1465.0","1465.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 12:30:00.000000","Rep","10.0","8.4","10.2","5.9","12.67","13.55","10.48","1674.0","2125.0","885.0","-302.0","2813.0","3102663.0","10.0","-33.0","4.0","-343.0","1652.0","1652.0","1652.0","1652.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 12:40:00.000000","Rep","10.0","8.0","10.0","5.6","11.58","13.47","8.99","1275.0","2100.0","540.0","-300.0","2813.0","3102876.0","20.0","-20.0","3.0","-198.0","1271.0","1271.0","1271.0","1271.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 12:50:00.000000","Rep","10.0","7.2","9.9","4.3","10.65","12.92","8.04","1008.0","1757.0","338.0","-298.0","2813.0","3103044.0","30.0","-25.0","2.0","-182.0","1033.0","1033.0","1033.0","1033.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 13:00:00.000000","Rep","10.0","7.2","10.7","4.9","10.13","11.75","8.54","815.0","1285.0","451.0","-292.0","2813.0","3103180.0","40.0","-13.0","0.0","-29.0","822.0","822.0","822.0","822.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 13:10:00.000000","Rep","10.0","6.3","9.3","3.4","9.14","11.12","6.72","577.0","1070.0","109.0","-288.0","2813.0","3103277.0","50.0","-15.0","9.0","-32.0","599.0","599.0","599.0","599.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 13:20:00.000000","Rep","10.0","7.5","10.9","5.6","10.47","12.39","8.2","897.0","1504.0","371.0","-302.0","2814.0","3103427.0","0.0","-11.0","-2.0","-29.0","896.0","896.0","896.0","896.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 13:30:00.000000","Rep","10.0","7.4","10.4","3.7","10.39","12.69","8.21","895.0","1644.0","365.0","-311.0","2814.0","3103576.0","10.0","-10.0","4.0","-25.0","906.0","906.0","904.0","906.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 13:40:00.000000","Rep","10.0","7.1","9.6","4.6","10.37","12.06","8.84","866.0","1394.0","499.0","-304.0","2814.0","3103721.0","20.0","-19.0","-2.0","-38.0","869.0","869.0","867.0","869.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 13:50:00.000000","Rep","10.0","7.1","8.7","4.2","10.33","11.25","8.57","860.0","1109.0","451.0","-296.0","2814.0","3103865.0","30.0","-23.0","0.0","-42.0","871.0","871.0","871.0","871.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 14:00:00.000000","Rep","10.0","6.8","9.6","5.3","9.98","12.14","8.23","785.0","1420.0","384.0","-304.0","2814.0","3103996.0","40.0","-17.0","0.0","-35.0","793.0","793.0","793.0","793.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 14:10:00.000000","Rep","10.0","7.3","9.6","5.1","10.44","12.25","9.46","885.0","1455.0","623.0","-306.0","2814.0","3104143.0","50.0","-18.0","-6.0","-33.0","887.0","887.0","887.0","887.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 14:20:00.000000","Rep","10.0","6.6","8.8","4.4","9.41","11.47","7.61","652.0","1177.0","263.0","-298.0","2815.0","3104252.0","0.0","-13.0","9.0","-34.0","673.0","673.0","673.0","673.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 14:30:00.000000","Rep","10.0","7.1","9.5","4.5","10.23","11.82","8.0","842.0","1304.0","337.0","-294.0","2815.0","3104393.0","10.0","-22.0","-8.0","-41.0","839.0","839.0","831.0","839.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 14:40:00.000000","Rep","10.0","7.5","10.2","5.2","10.71","12.54","9.12","969.0","1577.0","554.0","-298.0","2815.0","3104555.0","20.0","-13.0","0.0","-30.0","980.0","980.0","980.0","980.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 14:50:00.000000","Rep","10.0","7.4","11.0","4.6","10.28","11.78","8.32","843.0","1276.0","402.0","-303.0","2815.0","3104695.0","30.0","-12.0","6.0","-32.0","854.0","854.0","854.0","854.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 15:00:00.000000","Rep","10.0","7.3","9.2","5.0","10.5","11.94","8.55","903.0","1348.0","444.0","-303.0","2815.0","3104846.0","40.0","-17.0","-1.0","-44.0","907.0","907.0","907.0","907.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 15:10:00.000000","Rep","10.0","6.6","9.2","4.1","9.11","10.83","7.77","569.0","970.0","291.0","-303.0","2815.0","3104941.0","50.0","-15.0","0.0","-28.0","595.0","595.0","595.0","595.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 15:20:00.000000","Rep","10.0","6.8","8.8","4.5","10.01","12.07","7.85","787.0","1398.0","307.0","-304.0","2816.0","3105073.0","0.0","-18.0","-3.0","-39.0","782.0","782.0","782.0","782.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 15:30:00.000000","Rep","10.0","7.5","9.9","4.5","10.99","12.69","8.47","1050.0","1643.0","431.0","-305.0","2816.0","3105248.0","10.0","-11.0","-1.0","-27.0","1051.0","1051.0","1051.0","1051.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 15:40:00.000000","Rep","10.0","6.8","8.8","5.0","10.14","11.49","8.39","805.0","1179.0","413.0","-301.0","2816.0","3105383.0","20.0","-18.0","-2.0","-27.0","824.0","824.0","824.0","824.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 15:50:00.000000","Rep","10.0","7.2","9.2","5.3","10.33","11.8","8.34","855.0","1297.0","409.0","-308.0","2816.0","3105525.0","30.0","-16.0","-3.0","-29.0","860.0","860.0","860.0","860.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 16:00:00.000000","Rep","10.0","6.9","9.6","4.5","10.41","12.25","8.41","890.0","1454.0","415.0","-298.0","2816.0","3105674.0","40.0","-17.0","3.0","-36.0","900.0","900.0","900.0","900.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 16:10:00.000000","Rep","10.0","7.3","9.1","5.0","10.62","12.04","8.5","942.0","1374.0","434.0","-292.0","2816.0","3105831.0","50.0","-16.0","3.0","-37.0","938.0","938.0","938.0","938.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 16:20:00.000000","Rep","10.0","7.0","9.2","4.8","10.28","11.29","8.9","836.0","1110.0","521.0","-298.0","2817.0","3105971.0","0.0","-18.0","-4.0","-32.0","851.0","851.0","851.0","851.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 16:30:00.000000","Rep","10.0","6.2","8.7","3.7","8.82","10.53","7.36","505.0","879.0","216.0","-297.0","2817.0","3106055.0","10.0","-17.0","-2.0","-37.0","521.0","521.0","521.0","521.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 16:40:00.000000","Rep","10.0","6.4","8.4","3.8","9.5","11.18","7.61","662.0","1082.0","262.0","-300.0","2817.0","3106166.0","20.0","-12.0","2.0","-29.0","675.0","675.0","675.0","675.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 16:50:00.000000","Rep","10.0","6.8","8.6","5.0","9.98","11.06","8.09","765.0","1040.0","354.0","-300.0","2817.0","3106294.0","30.0","-16.0","-7.0","-37.0","772.0","772.0","772.0","772.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 17:00:00.000000","Rep","10.0","7.0","8.8","4.7","10.27","11.24","9.22","831.0","1101.0","571.0","-304.0","2817.0","3106433.0","40.0","-26.0","-7.0","-115.0","834.0","834.0","834.0","834.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 17:10:00.000000","Rep","10.0","7.5","9.5","5.3","10.83","12.47","8.65","999.0","1547.0","463.0","-300.0","2817.0","3106599.0","50.0","-32.0","-16.0","-65.0","991.0","991.0","991.0","991.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 17:20:00.000000","Rep","10.0","7.3","8.6","5.6","10.9","11.74","9.47","1007.0","1278.0","637.0","-302.0","2818.0","3106768.0","0.0","-30.0","-12.0","-56.0","1014.0","1014.0","1014.0","1014.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 17:30:00.000000","Rep","10.0","7.4","8.6","5.7","10.65","11.89","9.61","940.0","1332.0","669.0","-303.0","2818.0","3106924.0","10.0","-25.0","-15.0","-42.0","945.0","945.0","945.0","945.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 17:40:00.000000","Rep","10.0","6.3","8.0","4.9","9.65","10.46","8.73","685.0","879.0","488.0","-302.0","2818.0","3107039.0","20.0","-15.0","1.0","-30.0","704.0","704.0","704.0","704.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 17:50:00.000000","Rep","10.0","6.6","8.4","5.4","9.97","11.34","9.01","761.0","1134.0","542.0","-298.0","2818.0","3107166.0","30.0","-19.0","-2.0","-28.0","767.0","767.0","767.0","767.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 18:00:00.000000","Rep","10.0","7.1","8.8","5.6","10.28","11.25","9.7","834.0","1110.0","690.0","-298.0","2818.0","3107305.0","40.0","-14.0","-9.0","-22.0","843.0","843.0","843.0","843.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 18:10:00.000000","Rep","10.0","6.7","7.6","5.9","10.13","10.97","9.6","795.0","1021.0","671.0","-298.0","2818.0","3107438.0","50.0","-16.0","-8.0","-28.0","801.0","801.0","801.0","801.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 18:20:00.000000","Rep","10.0","7.2","8.1","6.2","10.59","11.21","10.01","917.0","1098.0","764.0","-296.0","2819.0","3107591.0","0.0","-17.0","-9.0","-32.0","921.0","921.0","921.0","921.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 18:30:00.000000","Rep","10.0","7.0","8.1","6.3","10.68","11.42","10.25","945.0","1161.0","827.0","-293.0","2819.0","3107749.0","10.0","-19.0","-11.0","-26.0","948.0","948.0","948.0","948.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-03-16 18:40:00.000000","Rep","10.0","6.2","7.2","5.2","9.54","10.25","9.04","663.0","823.0","559.0","-290.0","2819.0","3107859.0","20.0","-16.0","-11.0","-25.0","680.0","680.0","680.0","680.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","168.0","65535.0"
"2016-03-16 18:50:00.000000","Rep","10.0","6.3","7.3","5.4","9.33","9.96","8.62","620.0","761.0","466.0","-289.0","2819.0","3107963.0","30.0","-19.0","-12.0","-26.0","628.0","628.0","628.0","628.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-03-16 19:00:00.000000","Rep","10.0","6.7","7.4","5.8","10.16","10.45","9.75","805.0","883.0","709.0","-289.0","2819.0","3108098.0","40.0","-24.0","-19.0","-26.0","811.0","811.0","811.0","811.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-03-16 19:10:00.000000","Rep","10.0","7.0","7.8","5.9","10.36","11.18","9.61","865.0","1094.0","655.0","-286.0","2819.0","3108242.0","50.0","-21.0","-18.0","-27.0","864.0","864.0","864.0","864.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
